Phylo,Family,Order,Scientific_name,Mass
Pipreola_aureopectus,Cotingidae,Passeriformes,Pipreola aureopectus,46
Pipreola_chlorolepidota,Cotingidae,Passeriformes,Pipreola chlorolepidota,29.5
Pipreola_formosa,Cotingidae,Passeriformes,Pipreola formosa,47.2
Pipreola_frontalis,Cotingidae,Passeriformes,Pipreola frontalis,42.4
Pipreola_intermedia,Cotingidae,Passeriformes,Pipreola intermedia,51.2
Pipreola_jucunda,Cotingidae,Passeriformes,Pipreola jucunda,57
Pipreola_lubomirskii,Cotingidae,Passeriformes,Pipreola lubomirskii,57
Pipreola_pulchra,Cotingidae,Passeriformes,Pipreola pulchra,58.2
Pipreola_riefferii,Cotingidae,Passeriformes,Pipreola riefferii,49.3
Pipreola_whitelyi,Cotingidae,Passeriformes,Pipreola whitelyi,50
Porphyrolaema_porphyrolaema,Cotingidae,Passeriformes,Porphyrolaema porphyrolaema,60
Procnias_albus,Cotingidae,Passeriformes,Procnias albus,210
Procnias_averano,Cotingidae,Passeriformes,Procnias averano,146.1
Procnias_nudicollis,Cotingidae,Passeriformes,Procnias nudicollis,172
Procnias_tricarunculatus,Cotingidae,Passeriformes,Procnias tricarunculatus,210
Pyroderus_scutatus,Cotingidae,Passeriformes,Pyroderus scutatus,357
Querula_purpurata,Cotingidae,Passeriformes,Querula purpurata,107.4
Rupicola_peruvianus,Cotingidae,Passeriformes,Rupicola peruvianus,242.5
Rupicola_rupicola,Cotingidae,Passeriformes,Rupicola rupicola,194.6
Schiffornis_major,Cotingidae,Passeriformes,Schiffornis major,31
Schiffornis_turdina,Cotingidae,Passeriformes,Schiffornis turdina,31.7
Schiffornis_virescens,Cotingidae,Passeriformes,Schiffornis virescens,25.6
Snowornis_cryptolophus,Cotingidae,Passeriformes,Snowornis cryptolophus,73.6
Snowornis_subalaris,Cotingidae,Passeriformes,Snowornis subalaris,81.2
Tijuca_atra,Cotingidae,Passeriformes,Tijuca atra,129
Tijuca_condita,Cotingidae,Passeriformes,Tijuca condita,80
Tityra_cayana,Cotingidae,Passeriformes,Tityra cayana,68.1
Tityra_inquisitor,Cotingidae,Passeriformes,Tityra inquisitor,43.1
Tityra_semifasciata,Cotingidae,Passeriformes,Tityra semifasciata,79.3
Xenopsaris_albinucha,Cotingidae,Passeriformes,Xenopsaris albinucha,10
Xipholena_atropurpurea,Cotingidae,Passeriformes,Xipholena atropurpurea,61.3
Xipholena_lamellipennis,Cotingidae,Passeriformes,Xipholena lamellipennis,53.8
Xipholena_punicea,Cotingidae,Passeriformes,Xipholena punicea,68.1
Zaratornis_stresemanni,Cotingidae,Passeriformes,Zaratornis stresemanni,52.1
Cracticus_cassicus,Cracticidae,Passeriformes,Cracticus cassicus,142
Cracticus_louisiadensis,Cracticidae,Passeriformes,Cracticus louisiadensis,142
Cracticus_mentalis,Cracticidae,Passeriformes,Cracticus mentalis,77
Cracticus_nigrogularis,Cracticidae,Passeriformes,Cracticus nigrogularis,128
Cracticus_quoyi,Cracticidae,Passeriformes,Cracticus quoyi,168
Cracticus_torquatus,Cracticidae,Passeriformes,Cracticus torquatus,82.9
Gymnorhina_tibicen,Cracticidae,Passeriformes,Gymnorhina tibicen,284.9
Peltops_blainvillii,Cracticidae,Passeriformes,Peltops blainvillii,30
Peltops_montanus,Cracticidae,Passeriformes,Peltops montanus,31.6
Strepera_fuliginosa,Cracticidae,Passeriformes,Strepera fuliginosa,375.5
Strepera_graculina,Cracticidae,Passeriformes,Strepera graculina,298.9
Strepera_versicolor,Cracticidae,Passeriformes,Strepera versicolor,395.5
Dasyornis_brachypterus,Dasyornithidae,Passeriformes,Dasyornis brachypterus,41.8
Dasyornis_broadbenti,Dasyornithidae,Passeriformes,Dasyornis broadbenti,67.9
Dasyornis_longirostris,Dasyornithidae,Passeriformes,Dasyornis longirostris,32.7
Campylorhamphus_falcularius,Dendrocolaptidae,Passeriformes,Campylorhamphus falcularius,42.6
Campylorhamphus_procurvoides,Dendrocolaptidae,Passeriformes,Campylorhamphus procurvoides,33.5
Campylorhamphus_pucherani,Dendrocolaptidae,Passeriformes,Campylorhamphus pucherani,70.5
Campylorhamphus_pusillus,Dendrocolaptidae,Passeriformes,Campylorhamphus pusillus,40.5
Campylorhamphus_trochilirostris,Dendrocolaptidae,Passeriformes,Campylorhamphus trochilirostris,40.8
Deconychura_longicauda,Dendrocolaptidae,Passeriformes,Deconychura longicauda,23.8
Deconychura_stictolaema,Dendrocolaptidae,Passeriformes,Deconychura stictolaema,18.5
Dendrexetastes_rufigula,Dendrocolaptidae,Passeriformes,Dendrexetastes rufigula,69.6
Dendrocincla_anabatina,Dendrocolaptidae,Passeriformes,Dendrocincla anabatina,34.2
Dendrocincla_fuliginosa,Dendrocolaptidae,Passeriformes,Dendrocincla fuliginosa,38.7
Dendrocincla_homochroa,Dendrocolaptidae,Passeriformes,Dendrocincla homochroa,39.4
Dendrocincla_merula,Dendrocolaptidae,Passeriformes,Dendrocincla merula,50
Dendrocincla_tyrannina,Dendrocolaptidae,Passeriformes,Dendrocincla tyrannina,54.9
Dendrocolaptes_certhia,Dendrocolaptidae,Passeriformes,Dendrocolaptes certhia,68.7
Dendrocolaptes_hoffmannsi,Dendrocolaptidae,Passeriformes,Dendrocolaptes hoffmannsi,83
Dendrocolaptes_picumnus,Dendrocolaptidae,Passeriformes,Dendrocolaptes picumnus,76.6
Dendrocolaptes_platyrostris,Dendrocolaptidae,Passeriformes,Dendrocolaptes platyrostris,61.7
Dendrocolaptes_sanctithomae,Dendrocolaptidae,Passeriformes,Dendrocolaptes sanctithomae,66.9
Dendroplex_kienerii,Dendrocolaptidae,Passeriformes,Dendroplex kienerii,45
Dendroplex_picus,Dendrocolaptidae,Passeriformes,Dendroplex picus,41.3
Drymornis_bridgesii,Dendrocolaptidae,Passeriformes,Drymornis bridgesii,92.6
Glyphorynchus_spirurus,Dendrocolaptidae,Passeriformes,Glyphorynchus spirurus,14.6
Hylexetastes_brigidai,Dendrocolaptidae,Passeriformes,Hylexetastes brigidai,103.1
Hylexetastes_perrotii,Dendrocolaptidae,Passeriformes,Hylexetastes perrotii,103.1
Hylexetastes_stresemanni,Dendrocolaptidae,Passeriformes,Hylexetastes stresemanni,111
Hylexetastes_uniformis,Dendrocolaptidae,Passeriformes,Hylexetastes uniformis,105.1
Lepidocolaptes_affinis,Dendrocolaptidae,Passeriformes,Lepidocolaptes affinis,35
Lepidocolaptes_albolineatus,Dendrocolaptidae,Passeriformes,Lepidocolaptes albolineatus,20.3
Lepidocolaptes_angustirostris,Dendrocolaptidae,Passeriformes,Lepidocolaptes angustirostris,29.6
Lepidocolaptes_falcinellus,Dendrocolaptidae,Passeriformes,Lepidocolaptes falcinellus,27.9
Lepidocolaptes_lacrymiger,Dendrocolaptidae,Passeriformes,Lepidocolaptes lacrymiger,30.6
Lepidocolaptes_leucogaster,Dendrocolaptidae,Passeriformes,Lepidocolaptes leucogaster,36
Lepidocolaptes_souleyetii,Dendrocolaptidae,Passeriformes,Lepidocolaptes souleyetii,25.7
Lepidocolaptes_squamatus,Dendrocolaptidae,Passeriformes,Lepidocolaptes squamatus,28.1
Nasica_longirostris,Dendrocolaptidae,Passeriformes,Nasica longirostris,92
Sittasomus_griseicapillus,Dendrocolaptidae,Passeriformes,Sittasomus griseicapillus,13.1
Xiphocolaptes_albicollis,Dendrocolaptidae,Passeriformes,Xiphocolaptes albicollis,118
Xiphocolaptes_falcirostris,Dendrocolaptidae,Passeriformes,Xiphocolaptes falcirostris,110
Xiphocolaptes_major,Dendrocolaptidae,Passeriformes,Xiphocolaptes major,156
Xiphocolaptes_promeropirhynchus,Dendrocolaptidae,Passeriformes,Xiphocolaptes promeropirhynchus,93
Xiphorhynchus_elegans,Dendrocolaptidae,Passeriformes,Xiphorhynchus elegans,34.5
Xiphorhynchus_erythropygius,Dendrocolaptidae,Passeriformes,Xiphorhynchus erythropygius,46.8
Xiphorhynchus_flavigaster,Dendrocolaptidae,Passeriformes,Xiphorhynchus flavigaster,46.2
Xiphorhynchus_fuscus,Dendrocolaptidae,Passeriformes,Xiphorhynchus fuscus,21.8
Xiphorhynchus_guttatus,Dendrocolaptidae,Passeriformes,Xiphorhynchus guttatus,59.7
Xiphorhynchus_lachrymosus,Dendrocolaptidae,Passeriformes,Xiphorhynchus lachrymosus,56.4
Xiphorhynchus_obsoletus,Dendrocolaptidae,Passeriformes,Xiphorhynchus obsoletus,32.6
Xiphorhynchus_ocellatus,Dendrocolaptidae,Passeriformes,Xiphorhynchus ocellatus,36.7
Xiphorhynchus_pardalotus,Dendrocolaptidae,Passeriformes,Xiphorhynchus pardalotus,34.6
Xiphorhynchus_spixii,Dendrocolaptidae,Passeriformes,Xiphorhynchus spixii,31.2
Xiphorhynchus_susurrans,Dendrocolaptidae,Passeriformes,Xiphorhynchus susurrans,46.7
Xiphorhynchus_triangularis,Dendrocolaptidae,Passeriformes,Xiphorhynchus triangularis,46.3
Dicaeum_aeneum,Dicaeidae,Passeriformes,Dicaeum aeneum,9.2
Dicaeum_aeruginosum,Dicaeidae,Passeriformes,Dicaeum aeruginosum,9.3
Dicaeum_agile,Dicaeidae,Passeriformes,Dicaeum agile,9
Dicaeum_annae,Dicaeidae,Passeriformes,Dicaeum annae,10
Dicaeum_anthonyi,Dicaeidae,Passeriformes,Dicaeum anthonyi,11.6
Dicaeum_aureolimbatum,Dicaeidae,Passeriformes,Dicaeum aureolimbatum,8.1
Dicaeum_australe,Dicaeidae,Passeriformes,Dicaeum australe,8.7
Dicaeum_bicolor,Dicaeidae,Passeriformes,Dicaeum bicolor,9.1
Dicaeum_celebicum,Dicaeidae,Passeriformes,Dicaeum celebicum,6.5
Dicaeum_chrysorrheum,Dicaeidae,Passeriformes,Dicaeum chrysorrheum,9
Dicaeum_concolor,Dicaeidae,Passeriformes,Dicaeum concolor,6.2
Dicaeum_cruentatum,Dicaeidae,Passeriformes,Dicaeum cruentatum,5.6
Dicaeum_erythrorhynchos,Dicaeidae,Passeriformes,Dicaeum erythrorhynchos,6.3
Dicaeum_erythrothorax,Dicaeidae,Passeriformes,Dicaeum erythrothorax,8.9
Dicaeum_everetti,Dicaeidae,Passeriformes,Dicaeum everetti,8.5
Dicaeum_eximium,Dicaeidae,Passeriformes,Dicaeum eximium,7.9
Dicaeum_geelvinkianum,Dicaeidae,Passeriformes,Dicaeum geelvinkianum,6.8
Dicaeum_haematostictum,Dicaeidae,Passeriformes,Dicaeum haematostictum,8.8
Dicaeum_hirundinaceum,Dicaeidae,Passeriformes,Dicaeum hirundinaceum,9
Dicaeum_hypoleucum,Dicaeidae,Passeriformes,Dicaeum hypoleucum,8
Dicaeum_igniferum,Dicaeidae,Passeriformes,Dicaeum igniferum,8.5
Dicaeum_ignipectus,Dicaeidae,Passeriformes,Dicaeum ignipectus,5.7
Dicaeum_maugei,Dicaeidae,Passeriformes,Dicaeum maugei,8.5
Dicaeum_melanoxanthum,Dicaeidae,Passeriformes,Dicaeum melanoxanthum,8.5
Dicaeum_monticolum,Dicaeidae,Passeriformes,Dicaeum monticolum,8.5
Dicaeum_nehrkorni,Dicaeidae,Passeriformes,Dicaeum nehrkorni,8.5
Dicaeum_nigrilore,Dicaeidae,Passeriformes,Dicaeum nigrilore,11
Dicaeum_nitidum,Dicaeidae,Passeriformes,Dicaeum nitidum,8.5
Dicaeum_pectorale,Dicaeidae,Passeriformes,Dicaeum pectorale,7.6
Dicaeum_proprium,Dicaeidae,Passeriformes,Dicaeum proprium,10.2
Dicaeum_pygmaeum,Dicaeidae,Passeriformes,Dicaeum pygmaeum,5
Dicaeum_quadricolor,Dicaeidae,Passeriformes,Dicaeum quadricolor,8.5
Dicaeum_retrocinctum,Dicaeidae,Passeriformes,Dicaeum retrocinctum,6.5
Dicaeum_sanguinolentum,Dicaeidae,Passeriformes,Dicaeum sanguinolentum,8.5
Dicaeum_trigonostigma,Dicaeidae,Passeriformes,Dicaeum trigonostigma,7.1
Dicaeum_tristrami,Dicaeidae,Passeriformes,Dicaeum tristrami,11.7
Dicaeum_trochileum,Dicaeidae,Passeriformes,Dicaeum trochileum,8.5
Dicaeum_vincens,Dicaeidae,Passeriformes,Dicaeum vincens,8.5
Dicaeum_vulneratum,Dicaeidae,Passeriformes,Dicaeum vulneratum,8.9
Prionochilus_maculatus,Dicaeidae,Passeriformes,Prionochilus maculatus,8
Prionochilus_olivaceus,Dicaeidae,Passeriformes,Prionochilus olivaceus,9.4
Prionochilus_percussus,Dicaeidae,Passeriformes,Prionochilus percussus,8.5
Prionochilus_plateni,Dicaeidae,Passeriformes,Prionochilus plateni,8.5
Prionochilus_thoracicus,Dicaeidae,Passeriformes,Prionochilus thoracicus,8.9
Prionochilus_xanthopygius,Dicaeidae,Passeriformes,Prionochilus xanthopygius,7.6
Chaetorhynchus_papuensis,Dicruridae,Passeriformes,Chaetorhynchus papuensis,37.2
Dicrurus_adsimilis,Dicruridae,Passeriformes,Dicrurus adsimilis,40.3
Dicrurus_aeneus,Dicruridae,Passeriformes,Dicrurus aeneus,26
Dicrurus_aldabranus,Dicruridae,Passeriformes,Dicrurus aldabranus,48.4
Dicrurus_andamanensis,Dicruridae,Passeriformes,Dicrurus andamanensis,50.5
Dicrurus_annectans,Dicruridae,Passeriformes,Dicrurus annectans,44
Dicrurus_atripennis,Dicruridae,Passeriformes,Dicrurus atripennis,38.9
Dicrurus_balicassius,Dicruridae,Passeriformes,Dicrurus balicassius,72.3
Dicrurus_bracteatus,Dicruridae,Passeriformes,Dicrurus bracteatus,85.5
Dicrurus_caerulescens,Dicruridae,Passeriformes,Dicrurus caerulescens,40
Dicrurus_densus,Dicruridae,Passeriformes,Dicrurus densus,85.5
Dicrurus_forficatus,Dicruridae,Passeriformes,Dicrurus forficatus,47.1
Dicrurus_fuscipennis,Dicruridae,Passeriformes,Dicrurus fuscipennis,50.5
Dicrurus_hottentottus,Dicruridae,Passeriformes,Dicrurus hottentottus,79.2
Dicrurus_leucophaeus,Dicruridae,Passeriformes,Dicrurus leucophaeus,37.6
Dicrurus_ludwigii,Dicruridae,Passeriformes,Dicrurus ludwigii,29.4
Dicrurus_macrocercus,Dicruridae,Passeriformes,Dicrurus macrocercus,48.3
Dicrurus_megarhynchus,Dicruridae,Passeriformes,Dicrurus megarhynchus,130
Dicrurus_modestus,Dicruridae,Passeriformes,Dicrurus modestus,45.6
Dicrurus_montanus,Dicruridae,Passeriformes,Dicrurus montanus,61
Dicrurus_paradiseus,Dicruridae,Passeriformes,Dicrurus paradiseus,85.8
Dicrurus_remifer,Dicruridae,Passeriformes,Dicrurus remifer,43.1
Dicrurus_sumatranus,Dicruridae,Passeriformes,Dicrurus sumatranus,50.5
Dicrurus_waldenii,Dicruridae,Passeriformes,Dicrurus waldenii,50.5
Dulus_dominicus,Dulidae,Passeriformes,Dulus dominicus,48.4
Acanthidops_bairdii,Emberizidae,Passeriformes,Acanthidops bairdii,16
Aimophila_aestivalis,Emberizidae,Passeriformes,Aimophila aestivalis,19.6
Aimophila_botterii,Emberizidae,Passeriformes,Aimophila botterii,19.9
Aimophila_carpalis,Emberizidae,Passeriformes,Aimophila carpalis,15.3
Aimophila_cassinii,Emberizidae,Passeriformes,Aimophila cassinii,18.9
Aimophila_humeralis,Emberizidae,Passeriformes,Aimophila humeralis,23.9
Aimophila_mystacalis,Emberizidae,Passeriformes,Aimophila mystacalis,22.2
Aimophila_notosticta,Emberizidae,Passeriformes,Aimophila notosticta,27.1
Aimophila_quinquestriata,Emberizidae,Passeriformes,Aimophila quinquestriata,19.5
Aimophila_rufescens,Emberizidae,Passeriformes,Aimophila rufescens,34.3
Aimophila_ruficauda,Emberizidae,Passeriformes,Aimophila ruficauda,28.2
Aimophila_ruficeps,Emberizidae,Passeriformes,Aimophila ruficeps,18.7
Aimophila_stolzmanni,Emberizidae,Passeriformes,Aimophila stolzmanni,25.6
Aimophila_strigiceps,Emberizidae,Passeriformes,Aimophila strigiceps,22.2
Aimophila_sumichrasti,Emberizidae,Passeriformes,Aimophila sumichrasti,29.4
Ammodramus_aurifrons,Emberizidae,Passeriformes,Ammodramus aurifrons,17.8
Ammodramus_bairdii,Emberizidae,Passeriformes,Ammodramus bairdii,18.1
Ammodramus_caudacutus,Emberizidae,Passeriformes,Ammodramus caudacutus,19.2
Ammodramus_henslowii,Emberizidae,Passeriformes,Ammodramus henslowii,12.8
Ammodramus_humeralis,Emberizidae,Passeriformes,Ammodramus humeralis,16
Ammodramus_leconteii,Emberizidae,Passeriformes,Ammodramus leconteii,13
Ammodramus_maritimus,Emberizidae,Passeriformes,Ammodramus maritimus,22.2
Ammodramus_nelsoni,Emberizidae,Passeriformes,Ammodramus nelsoni,15.1
Ammodramus_savannarum,Emberizidae,Passeriformes,Ammodramus savannarum,17.6
Amphispiza_belli,Emberizidae,Passeriformes,Amphispiza belli,17
Amphispiza_bilineata,Emberizidae,Passeriformes,Amphispiza bilineata,13.5
Arremon_abeillei,Emberizidae,Passeriformes,Arremon abeillei,25.9
Arremon_aurantiirostris,Emberizidae,Passeriformes,Arremon aurantiirostris,34.5
Arremon_brunneinucha,Emberizidae,Passeriformes,Arremon brunneinucha,44
Arremon_castaneiceps,Emberizidae,Passeriformes,Arremon castaneiceps,36.9
Arremon_crassirostris,Emberizidae,Passeriformes,Arremon crassirostris,38.7
Arremon_flavirostris,Emberizidae,Passeriformes,Arremon flavirostris,26.1
Arremon_franciscanus,Emberizidae,Passeriformes,Arremon franciscanus,24.9
Arremon_schlegeli,Emberizidae,Passeriformes,Arremon schlegeli,27.7
Arremon_semitorquatus,Emberizidae,Passeriformes,Arremon semitorquatus,25
Arremon_taciturnus,Emberizidae,Passeriformes,Arremon taciturnus,24.8
Arremon_torquatus,Emberizidae,Passeriformes,Arremon torquatus,42
Arremon_virenticeps,Emberizidae,Passeriformes,Arremon virenticeps,41
Arremonops_chloronotus,Emberizidae,Passeriformes,Arremonops chloronotus,27.4
Arremonops_conirostris,Emberizidae,Passeriformes,Arremonops conirostris,35.9
Arremonops_rufivirgatus,Emberizidae,Passeriformes,Arremonops rufivirgatus,22.4
Arremonops_tocuyensis,Emberizidae,Passeriformes,Arremonops tocuyensis,29.4
Atlapetes_albiceps,Emberizidae,Passeriformes,Atlapetes albiceps,37
Atlapetes_albinucha,Emberizidae,Passeriformes,Atlapetes albinucha,33.8
Atlapetes_albofrenatus,Emberizidae,Passeriformes,Atlapetes albofrenatus,30
Atlapetes_canigenis,Emberizidae,Passeriformes,Atlapetes canigenis,28
Atlapetes_citrinellus,Emberizidae,Passeriformes,Atlapetes citrinellus,28
Atlapetes_flaviceps,Emberizidae,Passeriformes,Atlapetes flaviceps,33.7
Atlapetes_forbesi,Emberizidae,Passeriformes,Atlapetes forbesi,32.2
Atlapetes_fulviceps,Emberizidae,Passeriformes,Atlapetes fulviceps,28.2
Atlapetes_fuscoolivaceus,Emberizidae,Passeriformes,Atlapetes fuscoolivaceus,32.5
Atlapetes_latinuchus,Emberizidae,Passeriformes,Atlapetes latinuchus,23.6
Atlapetes_leucopis,Emberizidae,Passeriformes,Atlapetes leucopis,43
Atlapetes_leucopterus,Emberizidae,Passeriformes,Atlapetes leucopterus,20.8
Atlapetes_melanocephalus,Emberizidae,Passeriformes,Atlapetes melanocephalus,25
Atlapetes_melanolaemus,Emberizidae,Passeriformes,Atlapetes melanolaemus,28.9
Atlapetes_melanopsis,Emberizidae,Passeriformes,Atlapetes melanopsis,29.6
Atlapetes_nationi,Emberizidae,Passeriformes,Atlapetes nationi,41.6
Atlapetes_pallidiceps,Emberizidae,Passeriformes,Atlapetes pallidiceps,27.5
Atlapetes_pallidinucha,Emberizidae,Passeriformes,Atlapetes pallidinucha,34.6
Atlapetes_personatus,Emberizidae,Passeriformes,Atlapetes personatus,32.7
Atlapetes_pileatus,Emberizidae,Passeriformes,Atlapetes pileatus,24
Atlapetes_rufigenis,Emberizidae,Passeriformes,Atlapetes rufigenis,32.2
Atlapetes_rufinucha,Emberizidae,Passeriformes,Atlapetes rufinucha,21.5
Atlapetes_schistaceus,Emberizidae,Passeriformes,Atlapetes schistaceus,28
Atlapetes_seebohmi,Emberizidae,Passeriformes,Atlapetes seebohmi,29.5
Atlapetes_semirufus,Emberizidae,Passeriformes,Atlapetes semirufus,30.7
Atlapetes_terborghi,Emberizidae,Passeriformes,Atlapetes terborghi,27.8
Atlapetes_tricolor,Emberizidae,Passeriformes,Atlapetes tricolor,36.5
Calamospiza_melanocorys,Emberizidae,Passeriformes,Calamospiza melanocorys,37.6
Calcarius_lapponicus,Emberizidae,Passeriformes,Calcarius lapponicus,27.8
Calcarius_mccownii,Emberizidae,Passeriformes,Calcarius mccownii,25.7
Calcarius_ornatus,Emberizidae,Passeriformes,Calcarius ornatus,20.3
Calcarius_pictus,Emberizidae,Passeriformes,Calcarius pictus,26.7
Camarhynchus_heliobates,Emberizidae,Passeriformes,Camarhynchus heliobates,18
Camarhynchus_pallidus,Emberizidae,Passeriformes,Camarhynchus pallidus,23.1
Camarhynchus_parvulus,Emberizidae,Passeriformes,Camarhynchus parvulus,13.2
Camarhynchus_pauper,Emberizidae,Passeriformes,Camarhynchus pauper,16
Camarhynchus_psittacula,Emberizidae,Passeriformes,Camarhynchus psittacula,18.7
Catamenia_analis,Emberizidae,Passeriformes,Catamenia analis,12
Catamenia_homochroa,Emberizidae,Passeriformes,Catamenia homochroa,12.2
Catamenia_inornata,Emberizidae,Passeriformes,Catamenia inornata,13.4
Certhidea_olivacea,Emberizidae,Passeriformes,Certhidea olivacea,9.5
Charitospiza_eucosma,Emberizidae,Passeriformes,Charitospiza eucosma,10.5
Chondestes_grammacus,Emberizidae,Passeriformes,Chondestes grammacus,29
Coryphaspiza_melanotis,Emberizidae,Passeriformes,Coryphaspiza melanotis,15.7
Coryphospingus_cucullatus,Emberizidae,Passeriformes,Coryphospingus cucullatus,14.3
Coryphospingus_pileatus,Emberizidae,Passeriformes,Coryphospingus pileatus,15.3
Diuca_diuca,Emberizidae,Passeriformes,Diuca diuca,36.8
Diuca_speculifera,Emberizidae,Passeriformes,Diuca speculifera,36.8
Dolospingus_fringilloides,Emberizidae,Passeriformes,Dolospingus fringilloides,12.7
Donacospiza_albifrons,Emberizidae,Passeriformes,Donacospiza albifrons,16.5
Emberiza_affinis,Emberizidae,Passeriformes,Emberiza affinis,15.4
Emberiza_aureola,Emberizidae,Passeriformes,Emberiza aureola,19.6
Emberiza_bruniceps,Emberizidae,Passeriformes,Emberiza bruniceps,24.8
Emberiza_buchanani,Emberizidae,Passeriformes,Emberiza buchanani,21.2
Emberiza_cabanisi,Emberizidae,Passeriformes,Emberiza cabanisi,24.9
Emberiza_caesia,Emberizidae,Passeriformes,Emberiza caesia,19.9
Emberiza_capensis,Emberizidae,Passeriformes,Emberiza capensis,20.9
Emberiza_chrysophrys,Emberizidae,Passeriformes,Emberiza chrysophrys,18
Emberiza_cia,Emberizidae,Passeriformes,Emberiza cia,23.4
Emberiza_cineracea,Emberizidae,Passeriformes,Emberiza cineracea,24.3
Emberiza_cioides,Emberizidae,Passeriformes,Emberiza cioides,21
Emberiza_cirlus,Emberizidae,Passeriformes,Emberiza cirlus,25.6
Emberiza_citrinella,Emberizidae,Passeriformes,Emberiza citrinella,29.7
Emberiza_elegans,Emberizidae,Passeriformes,Emberiza elegans,16.8
Emberiza_flaviventris,Emberizidae,Passeriformes,Emberiza flaviventris,18.2
